CALL_ID,C_DAY,C_MONTH,C_YEAR,C_HOUR,C_MINUTE,SERVICE_NUMBER#,QUEUE,ADMIN_STATUS,OPERATION_STATUS,ACCOUNT_ID#,Language_chosen,CALLTYPE
400483861,12,April,2021,17,4,233675009,Other,,,111452230001421831,Arabic,Technical
419087263,11,June,2021,14,5,483247100,XDSL,,,116110000036157020,Arabic,Technical
411130939,6,February,2021,15,48,226733182,XDSL,enabled,up,111130000084417075,Arabic,Technical
391061544,23,March,2021,13,7,225620740,Sales,,,112390000041286879,Arabic,Sales
417628219,25,February,2021,2,51,226279248,Other,enabled,up,115572230006855454,Arabic,Technical
410328189,3,February,2021,22,1,481989598,Other,enabled,up,105240000030293290,Arabic,Technical
526555287,29,April,2022,22,13,233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
435387799,15,July,2021,21,37,244224473,Other,enabled,down,116470000046203133,Arabic,Technical
447537927,27,August,2021,11,29,224840866,Other,enabled,up,111682230000747823,Arabic,Technical
478326134,7,December,2021,18,22,237103656,Other,,,114140000082854410,Arabic,Sales
479634423,12,December,2021,11,39,862466725,Other,,,106340000093713983,Arabic,Technical
522392845,17,April,2022,20,20,238048167,Technical,enabled,down,112080000061377894,Arabic,Technical
423672164,17,June,2021,2,52,224347731,XDSL,,,108370000019669421,Arabic,Technical
549709532,1,July,2022,18,40,225172450,Other,enabled,up,108120000080071815,Arabic,Technical
485054519,28,December,2021,12,1,236590026,XDSL,enabled,down,103600000017003929,Arabic,Technical
401713026,16,April,2021,17,6,35442621,Other,,,108730000020084772,Arabic,Technical
510850990,17,March,2022,14,16,34014878,XDSL,enabled,down,100460000121127346,Arabic,Technical
402266466,18,April,2021,11,1,552531978,XDSL,,,106340000041294116,Arabic,Technical
419164444,11,June,2021,15,48,553291329,Other,,,105462230007261481,Arabic,Technical
507007762,5,March,2022,19,56,504883155,Other,enabled,up,100330000036946758,Arabic,Technical
537547088,1,June,2022,17,34,220390231,Other,,,113732230005835637,Arabic,Technical
393251335,29,March,2021,10,40,503475113,Other,,,111232230007046046,Arabic,Technical
431267977,3,July,2021,10,26,643006813,XDSL,enabled,up,108230000022471837,Arabic,Technical
489896543,12,January,2022,15,44,35399280,XDSL,enabled,up,116482230003805554,Arabic,Sales
398872163,8,April,2021,14,48,552083517,XDSL,,,115050000092065692,Arabic,Technical
403113752,20,April,2021,21,7,227113561,Other,,,104202230003778317,Arabic,Technical
456737789,27,September,2021,18,11,553291329,Other,enabled,down,105462230007261481,Arabic,Technical
158652590,20,07,2023,18,13,932350278,Other,,,120200000031530835,Arabic,
436435049,19,July,2021,3,25,133101427,Other,,,115900000027732346,Arabic,MobileNA
404697182,16,January,2021,13,29,683401761,Other,,,101010000026797099,Arabic,Technical
525469493,26,April,2022,17,30,472992023,Other,enabled,up,111232230002642204,Arabic,Technical
473379994,20,November,2021,20,38,227060473,XDSL,enabled,down,114640000048809275,Arabic,Technical
442413492,8,August,2021,21,38,404323169,XDSL,enabled,up,106650000085915005,Arabic,Sales
470671231,11,November,2021,15,52,237785988,FTTH,,,112410000049814699,Arabic,Technical
401777117,16,April,2021,21,4,224628384,XDSL,,,115952230000029175,Arabic,Technical
414946557,17,February,2021,17,26,242179899,Other,enabled,up,115652230003605272,Arabic,Technical
535129500,26,May,2022,11,50,501951865,Other,enabled,up,116330000053242947,Arabic,Technical
467291164,31,October,2021,16,54,221955571,Other,,,102420000047679761,Arabic,Technical
435310801,15,July,2021,17,51,224299099,XDSL,enabled,up,104530000117159928,Arabic,Sales
539732637,7,June,2022,19,45,226340453,Other,enabled,down,110922230000662955,Arabic,Technical
476896826,2,December,2021,17,1,973420392,Other,enabled,up,102040000020624798,Arabic,Technical
517427123,2,April,2022,11,54,502495582,Other,enabled,up,115672230003376938,Arabic,Technical
549329285,30,June,2022,21,43,452762203,Other,,,112892230004244206,Other,Technical
499867911,11,February,2022,19,34,503461284,Other,enabled,up,111162230007077519,Arabic,Technical
402558091,19,April,2021,3,49,237329345,Other,,,104600000035906655,Arabic,Technical
239626678,1,10,2023,14,38,34149411,Other,,,111630000068885970,Other,
385047945,4,March,2021,17,14,952518012,Other,,,111280000020552329,Arabic,Technical
403791620,13,January,2021,19,49,972132861,XDSL,enabled,up,113862230005162306,Arabic,Technical
405375338,18,January,2021,4,10,224225283,Other,enabled,up,105070000030338766,Arabic,Technical
545074116,21,June,2022,23,50,237700733,Other,disabled,down,107200000033552143,Arabic,Technical
416281026,2,June,2021,12,54,227080244,Other,,,116242230007845729,Arabic,Technical
433636884,10,July,2021,2,46,224347731,XDSL,enabled,up,108370000019669421,Arabic,Technical
55082398,7,12,2022,15,46,483348403,Other,,,118040000075842952,Arabic,
495797399,30,January,2022,22,4,238330755,Other,enabled,up,113142230007370890,Arabic,Technical
388541754,15,March,2021,19,27,553092610,Other,,,108410000020022382,Arabic,Technical
493280217,23,January,2022,12,13,453322186,XDSL,enabled,down,116292230007431111,Arabic,Technical
509288188,12,March,2022,16,48,223274813,Other,enabled,up,104150000044928138,Arabic,Technical
402580277,19,April,2021,10,14,223342476,Other,,,115162230000865572,Arabic,Technical
490749232,15,January,2022,12,25,223805077,Other,,,120430000043932176,Arabic,Technical
460550837,8,October,2021,17,40,453162501,XDSL,enabled,down,101432230000713864,Arabic,Sales
471246201,13,November,2021,17,4,482870839,XDSL,enabled,up,100140000030327945,Arabic,Technical
414074151,15,February,2021,17,12,683400516,Other,enabled,up,115010000023473699,Arabic,Technical
144328480,14,04,2023,19,55,228664106,Other,,,118700000043996672,Other,
428379398,24,June,2021,19,27,225324614,Sales,disabled,down,106832230002532566,Arabic,Technical
454675185,22,September,2021,10,34,224792768,Other,enabled,up,111450000030498083,Arabic,Technical
400392955,3,January,2021,23,44,235195846,XDSL,enabled,up,115782230006635809,Arabic,Technical
446574695,23,August,2021,20,10,224134826,XDSL,enabled,up,110440000034321793,Arabic,Sales
416801651,22,February,2021,22,1,228400246,Other,,,104230000106259579,Arabic,Technical
423464755,16,June,2021,21,32,473051491,Other,,,111562230004713952,Arabic,Technical
403843721,22,April,2021,23,32,32923911,Other,,,108740000018485715,Arabic,Technical
465240043,24,October,2021,22,55,233672817,XDSL,enabled,up,110650000033215296,Arabic,Sales
328628210,23,08,2024,20,38,452634398,Other,,,107890000105690385,Arabic,
494664547,27,January,2022,15,21,223805077,Other,,,120430000043932176,Arabic,Technical
469202439,6,November,2021,19,12,453226872,Other,enabled,up,114142230006863051,Arabic,Technical
501281933,16,February,2022,0,26,227003810,XDSL,enabled,up,113760000032614193,Arabic,Technical
409509024,10,May,2021,22,55,220693541,XDSL,,,132760000112451960,Arabic,Technical
409982183,12,May,2021,12,39,237620544,XDSL,,,111082230000784524,Arabic,Technical
483912140,25,December,2021,10,6,502495582,Other,enabled,up,115672230003376938,Arabic,Technical
410269991,3,February,2021,19,28,235872466,XDSL,enabled,up,104510000019302054,Arabic,Technical
470908917,12,November,2021,14,5,483755728,Other,enabled,up,108750000023318628,Arabic,Technical
435090752,14,July,2021,23,33,504887249,XDSL,enabled,up,116342230001486480,Arabic,Technical
479539521,11,December,2021,21,45,502408101,Other,enabled,up,104652230001541822,Arabic,Technical
392274664,26,March,2021,13,56,223150678,XDSL,,,124640000103428497,Arabic,Technical
392569385,27,March,2021,14,17,227060473,XDSL,,,114640000048809275,Arabic,Technical
319020714,5,08,2024,10,14,553002288,Other,,,110730000077122720,Arabic,
473108902,19,November,2021,22,14,504705863,Other,enabled,up,115162230006255010,Arabic,Technical
405146969,27,April,2021,7,57,822138301,Other,,,116062130004656790,Arabic,Technical
413168484,23,May,2021,13,57,452061153,Other,,,116112230005594475,Arabic,Technical
414040299,26,May,2021,10,37,223290440,Other,,,115740000028394851,Arabic,Technical
414975454,17,February,2021,18,24,552760925,XDSL,enabled,up,103022230003796877,Arabic,Technical
548054625,28,June,2022,17,37,233665276,Other,,,115610000104724242,Arabic,Technical
344913988,27,03,2024,4,5,228659051,Other,,,119180000097479209,Other,
155497424,15,07,2023,7,50,932009697,Other,,,126090000088421570,Arabic,
437778675,24,July,2021,17,36,233814084,Other,enabled,up,111682230003136028,Arabic,Technical
400980447,5,January,2021,17,42,503221546,Other,enabled,up,112192230003263241,Arabic,Sales
461677472,12,October,2021,20,47,34272158,XDSL,disabled,down,120960000049243062,Arabic,Technical
549078627,30,June,2022,14,22,503760148,Other,enabled,down,111352230000592459,Arabic,Technical
415355413,18,February,2021,16,22,554342948,XDSL,enabled,up,101000000016454299,Arabic,Technical
410796902,15,May,2021,13,41,972133894,XDSL,,,111522230006616270,Arabic,Sales
502342696,19,February,2022,12,12,553667052,Other,enabled,up,115982230004712835,Arabic,Technical
513086106,23,March,2022,14,48,237181120,XDSL,enabled,up,113342230005542363,Arabic,Sales
396961260,7,April,2021,9,54,228648581,Other,enabled,up,102600000034189262,Arabic,Technical
506048278,2,March,2022,22,47,236956530,Other,,,105580000021952994,Other,Technical
490685202,15,January,2022,2,23,453121540,Other,enabled,up,112930000107512083,Arabic,Technical
416440206,21,February,2021,19,45,643563758,Other,,,115070000060596730,Arabic,Technical
449313287,2,September,2021,20,27,473039169,Other,enabled,up,111710000030794444,Arabic,Technical
481546861,18,December,2021,14,59,227113561,Other,enabled,down,104202230003778317,Arabic,Technical
471845191,15,November,2021,16,29,227069152,Other,enabled,up,107480000030302865,Arabic,Technical
400575505,4,January,2021,16,3,244600967,Other,enabled,up,116500000101493752,Arabic,Technical
409913606,12,May,2021,2,20,225976883,Other,,,115922230006002184,Arabic,Technical
484947520,27,December,2021,21,58,643351784,XDSL,enabled,up,115772230007856557,Arabic,Technical
501027153,15,February,2022,13,18,228800345,Other,,,104772230005388850,Arabic,Technical
505198796,27,February,2022,23,48,822172617,Other,disabled,Access denied,114162230004824357,Arabic,Technical
413258511,13,February,2021,0,39,227069152,Other,enabled,up,107480000030302865,Arabic,Technical
450140732,5,September,2021,22,23,35752268,XDSL,enabled,down,110132230005156880,Arabic,Technical
411153947,16,May,2021,17,38,226457393,Technical,,,102080000041244687,Arabic,Technical
497856354,5,February,2022,22,27,224501004,XDSL,enabled,up,101030000072750229,Arabic,Technical
453684221,19,September,2021,3,25,233769315,Other,,,112532230001701559,Arabic,Technical
457552199,29,September,2021,21,20,222517491,Other,,,114522230007656108,Arabic,Technical
486890912,2,January,2022,13,53,663563916,XDSL,enabled,up,116232230002178467,Arabic,Technical
417481864,6,June,2021,15,19,863841113,Other,,,102200000026763261,Arabic,Technical
479271062,10,December,2021,21,40,483398100,Other,,,100070000116430388,Arabic,Technical
448659586,31,August,2021,14,19,224071499,XDSL,enabled,down,111630000047415345,Arabic,Technical
443296628,11,August,2021,21,3,227408322,XDSL,enabled,up,108862230001998972,Arabic,Technical
485479365,29,December,2021,14,12,473516266,XDSL,enabled,down,115450000041713444,Arabic,Technical
388628914,15,March,2021,22,39,863410183,Other,enabled,down,114790000066819827,Arabic,Technical
439935407,31,July,2021,21,5,33129779,XDSL,enabled,down,100220000036152362,Arabic,Sales
464552505,22,October,2021,17,53,35781316,Other,,,114470000121076883,Arabic,Technical
388156245,14,March,2021,17,15,237303763,Other,,,116102230005597034,Arabic,Technical
405559884,18,January,2021,20,24,573800096,Other,enabled,down,114372230003426556,Arabic,Technical
478127991,6,December,2021,22,10,35438534,Other,enabled,up,100340000090439884,Arabic,Technical
291225366,27,12,2023,20,17,403362045,Other,,,101300000019253732,Other,
93394833,4,03,2023,17,27,572253118,Other,,,113800000075011716,Arabic,
498237457,6,February,2022,21,57,237270702,XDSL,enabled,up,102140000030716511,Arabic,Technical
456849152,27,September,2021,22,29,452191294,XDSL,enabled,up,105160000029168795,Arabic,Technical
403547038,22,April,2021,0,46,35746572,Other,,,100040000039831959,Arabic,Technical
451761303,12,September,2021,10,7,502638890,Other,enabled,up,114152230007640821,Arabic,Technical
417207369,5,June,2021,16,18,502409117,Other,,,111660000037383982,Arabic,Technical
500218693,12,February,2022,21,44,502409117,Other,enabled,up,111660000037383982,Arabic,Technical
408476567,27,07,2024,14,32,238265879,Other,,,112500000085055137,Other,
536650107,30,May,2022,12,46,504214813,Other,,,112002230005016708,Arabic,Sales
489815854,12,January,2022,11,4,33139218,Other,enabled,down,119330000113281829,Arabic,Technical
474536847,24,November,2021,17,31,35275720,XDSL,enabled,down,116462230001505722,Arabic,Technical
458573881,2,October,2021,16,20,34191791,Other,enabled,down,116580000033125372,Arabic,Technical
447774881,28,August,2021,11,2,224840866,XDSL,enabled,up,111682230000747823,Arabic,Technical
517424572,2,April,2022,11,42,554342948,Other,,,101000000016454299,Arabic,Technical
385754586,6,March,2021,22,51,34943589,Other,,,113722230007575551,Arabic,Technical
402871105,11,January,2021,0,27,403198384,XDSL,enabled,up,113450000021805389,Arabic,Technical
480461235,15,December,2021,1,34,227060373,XDSL,-2,-2,117790000037746566,Arabic,Technical
410108024,12,May,2021,19,17,552266311,Other,,,104992230002089803,Arabic,Technical
483685016,24,December,2021,15,21,224128464,XDSL,enabled,up,107760000031846610,Arabic,Sales
484636262,27,December,2021,3,58,33527109,Other,enabled,up,106160000038310598,Arabic,Technical
403036651,11,January,2021,16,56,402971881,Other,,,112470000112416508,Arabic,Technical
492093123,19,January,2022,14,54,233528482,XDSL,enabled,down,117530000074986755,Arabic,Technical
395100921,30,12,2024,14,17,242194741,Other,,,114982230006049747,Arabic,
498206625,6,February,2022,20,39,235635504,Other,,,110540000027389678,Other,Technical
103381146,26,03,2023,14,38,238528592,Other,,,121420000043306492,Arabic,
449705242,4,September,2021,12,8,453081727,XDSL,enabled,up,111700000045982724,Arabic,Technical
409078146,31,January,2021,9,57,221702811,Other,enabled,up,116442230000222571,Arabic,Technical
411136977,16,May,2021,16,51,34946243,Other,,,110932230003885029,Other,Technical
440915054,3,August,2021,21,0,34284506,XDSL,enabled,up,116412230002169048,Arabic,Technical
400939297,14,April,2021,4,34,552475521,Other,,,105510000023316258,Arabic,Technical
431268591,3,July,2021,10,19,482560969,Other,,,108400000046971181,Arabic,Technical
495676475,30,January,2022,17,27,233027225,Other,enabled,up,107140000029829172,Arabic,Technical
401433662,6,January,2021,21,28,473553301,Other,enabled,down,112702230003699206,Arabic,Technical
404284393,15,January,2021,7,49,237751124,Other,enabled,up,113372230004335399,Arabic,Technical
250935106,21,10,2023,14,2,235594335,Other,,,114780000053893748,Other,
547706823,27,June,2022,21,19,483666133,Other,enabled,up,110930000037478350,Arabic,Technical
500962778,15,February,2022,5,45,504887881,Other,,,112080000041659693,Arabic,Technical
403970986,14,January,2021,12,3,404625851,Other,enabled,up,103790000111911513,Arabic,Technical
536620055,30,May,2022,11,10,504551766,XDSL,enabled,up,109020000022457614,Arabic,Sales
493257764,23,January,2022,10,40,404650358,Other,enabled,down,102380000121476971,Arabic,Technical
444955800,17,August,2021,20,28,822418049,Other,,,108580000091321209,Arabic,Technical
423150174,16,June,2021,15,37,403454279,Other,,,112320000040104198,Arabic,Technical
393328354,29,March,2021,13,51,503470742,XDSL,,,114850000032795473,Arabic,Technical
427609724,22,June,2021,15,34,224722832,Sales,,,108040000031173940,Arabic,Technical
504178195,24,February,2022,20,33,132329089,Other,,,108470000079766847,Arabic,Technical
403757009,22,April,2021,19,11,233740866,XDSL,,,104662230005729238,Arabic,Technical
389564755,18,March,2021,21,37,453600285,XDSL,,,104300000027361824,Arabic,Technical
496631223,2,February,2022,14,28,235586987,Other,,,101660000031117271,Arabic,Technical
